ProductID,StoreID,Date,QuantitySold,StockLevel,StockPoints,MissingPoints
895,15,2024-11-30,31,19,19,12
342,88,2024-12-10,46,41,41,5
982,100,2024-01-06,37,6,6,31
44,60,2024-06-20,21,78,78,0
255,2,2024-10-09,14,72,72,0
557,79,2024-01-25,25,67,67,0
95,64,2024-09-26,27,30,30,0
333,52,2024-08-12,40,86,86,0
831,17,2024-11-25,23,69,69,0
22,28,2024-02-04,31,91,91,0
166,10,2024-02-10,47,75,75,0
907,5,2024-02-11,29,46,46,0
279,13,2024-07-14,47,50,50,0
303,81,2024-09-10,30,57,57,0
145,66,2024-12-18,26,21,21,5
125,95,2024-10-16,20,23,23,0
98,23,2024-08-09,38,33,33,5
318,63,2024-09-19,19,62,62,0
32,10,2024-01-23,27,59,59,0
194,50,2024-08-24,25,18,18,7
290,68,2024-07-02,40,23,23,17
29,21,2024-06-29,38,63,63,0
568,4,2024-04-12,23,19,19,4
403,99,2024-05-14,29,97,97,0
64,91,2024-08-11,15,26,26,0
756,84,2024-11-21,3,57,57,0
485,74,2024-05-20,10,43,43,0
912,48,2024-09-16,15,92,92,0
748,18,2024-07-19,16,64,64,0
773,71,2024-12-23,17,45,45,0
127,64,2024-09-30,19,99,99,0
259,50,2024-11-03,11,53,53,0
539,23,2024-08-01,48,38,38,10
754,93,2024-11-20,5,6,6,0
631,53,2024-09-02,5,53,53,0
547,24,2024-07-19,14,42,42,0
957,51,2024-07-10,26,19,19,7
730,77,2024-03-07,8,83,83,0
867,5,2024-10-05,5,24,24,0
462,63,2024-04-26,7,42,42,0
552,34,2024-05-01,16,84,84,0
97,16,2024-10-16,14,72,72,0
80,96,2024-11-30,37,26,26,11
271,69,2024-08-17,41,91,91,0
517,62,2024-06-06,4,24,24,0
996,56,2024-03-27,36,35,35,1
788,100,2024-01-17,48,97,97,0
840,41,2024-12-12,17,65,65,0
623,9,2024-10-31,47,8,8,39
920,39,2024-03-16,36,82,82,0
627,46,2024-08-05,6,78,78,0
948,64,2024-08-02,16,52,52,0
546,42,2024-04-28,29,20,20,9
617,5,2024-12-03,36,49,49,0
539,14,2024-11-04,38,15,15,23
805,11,2024-01-27,37,65,65,0
249,14,2024-11-14,48,25,25,23
976,1,2024-09-19,48,43,43,5
396,84,2024-03-05,10,28,28,0
619,66,2024-12-21,41,96,96,0
441,44,2024-10-28,36,97,97,0
931,72,2024-06-29,29,45,45,0
382,64,2024-08-23,14,90,90,0
313,67,2024-11-17,4,70,70,0
893,22,2024-04-23,44,48,48,0
91,16,2024-02-22,42,14,14,28
341,58,2024-09-18,36,16,16,20
262,12,2024-02-23,45,8,8,37
314,70,2024-04-05,13,76,76,0
660,89,2024-02-03,46,31,31,15
111,34,2024-01-23,18,65,65,0
614,64,2024-04-09,33,58,58,0
723,11,2024-02-17,21,31,31,0
680,24,2024-08-29,16,83,83,0
59,26,2024-02-03,15,42,42,0
688,61,2024-08-24,5,82,82,0
478,55,2024-02-02,6,90,90,0
362,69,2024-09-30,38,99,99,0
697,99,2024-05-06,3,58,58,0
382,83,2024-03-22,48,29,29,19
695,33,2024-07-31,12,10,10,2
352,59,2024-07-10,36,79,79,0
71,82,2024-01-16,33,25,25,8
79,9,2024-10-10,36,93,93,0
683,83,2024-05-07,33,1,1,32
62,29,2024-08-17,31,33,33,0
833,95,2024-12-17,21,40,40,0
538,94,2024-08-23,27,85,85,0
772,26,2024-04-15,27,30,30,0
808,28,2024-03-15,8,62,62,0
208,92,2024-03-04,37,54,54,0
315,59,2024-11-10,32,60,60,0
411,74,2024-10-20,26,84,84,0
710,44,2024-03-09,2,35,35,0
126,36,2024-08-31,12,39,39,0
515,47,2024-07-01,22,22,22,0
260,15,2024-04-23,17,25,25,0
373,90,2024-11-22,7,17,17,0
56,6,2024-02-24,43,78,78,0
486,49,2024-08-09,4,33,33,0
50,79,2024-02-02,37,85,85,0
595,31,2024-09-12,38,27,27,11
652,13,2024-04-23,32,48,48,0
302,11,2024-10-06,11,63,63,0
136,84,2024-07-24,1,70,70,0
531,42,2024-01-20,25,62,62,0
581,57,2024-07-25,42,61,61,0
179,59,2024-04-09,24,41,41,0
294,95,2024-05-29,43,23,23,20
377,82,2024-03-14,17,34,34,0
376,33,2024-06-17,8,76,76,0
866,88,2024-01-29,45,54,54,0
786,31,2024-08-30,27,48,48,0
741,31,2024-06-07,18,76,76,0
557,70,2024-10-06,27,94,94,0
435,37,2024-12-31,22,58,58,0
498,31,2024-09-17,16,82,82,0
51,7,2024-09-27,2,92,92,0
790,30,2024-08-09,5,21,21,0
263,32,2024-09-25,18,84,84,0
15,32,2024-02-29,3,60,60,0
791,71,2024-04-09,27,79,79,0
311,52,2024-06-07,17,29,29,0
424,52,2024-07-09,16,68,68,0
365,67,2024-05-14,6,59,59,0
757,40,2024-05-18,7,5,5,2
340,38,2024-06-10,14,84,84,0
893,87,2024-06-01,38,10,10,28
572,89,2024-08-09,40,23,23,17
783,62,2024-06-14,15,91,91,0
309,90,2024-04-26,47,78,78,0
319,26,2024-09-02,47,50,50,0
221,99,2024-10-25,48,18,18,30
782,48,2024-03-29,33,49,49,0
806,56,2024-01-12,43,80,80,0
29,16,2024-02-09,27,2,2,25
131,24,2024-09-04,29,2,2,27
858,60,2024-01-26,37,91,91,0
370,23,2024-03-24,5,30,30,0
799,44,2024-01-15,29,46,46,0
876,61,2024-01-15,32,7,7,25
784,95,2024-09-28,6,16,16,0
855,35,2024-07-20,2,98,98,0
185,53,2024-08-02,6,99,99,0
419,62,2024-08-07,46,90,90,0
701,49,2024-02-11,43,44,44,0
55,49,2024-11-09,4,96,96,0
397,100,2024-04-02,29,59,59,0
335,75,2024-04-03,25,74,74,0
609,100,2024-03-21,9,20,20,0
229,74,2024-10-03,3,69,69,0
54,100,2024-08-22,26,20,20,6
695,26,2024-12-16,48,57,57,0
676,16,2024-04-01,43,54,54,0
161,26,2024-08-30,27,27,27,0
187,17,2024-01-25,36,80,80,0
175,32,2024-05-03,32,81,81,0
295,77,2024-05-21,1,74,74,0
964,80,2024-03-11,16,45,45,0
799,72,2024-05-12,48,43,43,5
429,86,2024-04-22,11,88,88,0
882,68,2024-05-20,26,93,93,0
694,28,2024-03-13,40,24,24,16
474,10,2024-01-06,1,70,70,0
402,29,2024-03-12,26,48,48,0
764,14,2024-07-05,28,45,45,0
614,23,2024-05-03,9,90,90,0
391,87,2024-04-24,44,89,89,0
104,46,2024-06-02,22,62,62,0
177,15,2024-11-01,8,76,76,0
710,45,2024-11-12,49,87,87,0
100,92,2024-01-27,42,11,11,31
373,60,2024-02-04,27,77,77,0
973,35,2024-03-04,39,56,56,0
504,83,2024-08-10,19,72,72,0
957,5,2024-08-25,25,63,63,0
534,68,2024-09-18,38,30,30,8
518,86,2024-01-02,21,3,3,18
389,24,2024-09-30,24,53,53,0
60,24,2024-01-27,24,82,82,0
761,92,2024-06-24,19,64,64,0
980,61,2024-12-17,47,92,92,0
16,67,2024-04-21,2,5,5,0
475,56,2024-02-11,14,64,64,0
517,49,2024-12-17,32,88,88,0
397,46,2024-11-13,42,90,90,0
711,23,2024-11-03,32,21,21,11
992,38,2024-05-09,28,16,16,12
128,10,2024-02-25,48,58,58,0
875,1,2024-07-22,39,28,28,11
173,35,2024-09-03,40,66,66,0
596,53,2024-03-13,42,16,16,26
942,97,2024-07-21,47,1,1,46
445,47,2024-06-11,40,31,31,9
786,36,2024-05-07,13,21,21,0
14,93,2024-08-13,12,96,96,0
802,90,2024-12-29,8,57,57,0
447,79,2024-05-09,15,52,52,0
995,97,2024-03-07,26,85,85,0
409,95,2024-06-20,12,46,46,0
264,16,2024-06-10,43,3,3,40
165,9,2024-12-21,46,37,37,9
812,61,2024-08-31,27,12,12,15
77,81,2024-07-21,18,60,60,0
731,78,2024-12-25,45,86,86,0
920,37,2024-03-02,36,63,63,0
54,11,2024-08-21,49,76,76,0
529,7,2024-11-14,27,83,83,0
229,53,2024-09-29,9,32,32,0
760,77,2024-06-14,39,97,97,0
479,57,2024-03-15,1,37,37,0
228,69,2024-09-15,7,28,28,0
346,52,2024-02-24,26,60,60,0
589,71,2024-04-25,7,31,31,0
386,10,2024-06-07,7,10,10,0
753,13,2024-07-11,8,17,17,0
49,10,2024-06-14,16,44,44,0
555,96,2024-11-11,3,20,20,0
974,63,2024-01-23,45,11,11,34
636,19,2024-04-25,10,19,19,0
369,13,2024-10-21,7,6,6,1
265,82,2024-10-11,21,90,90,0
515,72,2024-05-10,37,70,70,0
310,24,2024-12-18,31,1,1,30
124,14,2024-01-24,23,42,42,0
558,65,2024-01-26,27,96,96,0
752,42,2024-12-12,22,20,20,2
504,19,2024-07-17,39,28,28,11
879,66,2024-09-21,27,31,31,0
363,59,2024-06-09,49,44,44,5
753,66,2024-03-21,4,75,75,0
951,99,2024-10-20,24,76,76,0
48,34,2024-11-23,23,58,58,0
676,82,2024-05-04,48,2,2,46
430,20,2024-03-09,19,38,38,0
306,29,2024-04-22,42,50,50,0
368,68,2024-02-06,3,7,7,0
653,72,2024-02-19,27,45,45,0
339,77,2024-08-13,3,65,65,0
146,45,2024-07-10,28,5,5,23
197,63,2024-08-07,17,57,57,0
881,28,2024-07-10,31,40,40,0
112,83,2024-03-21,10,78,78,0
945,88,2024-11-01,49,53,53,0
155,68,2024-02-20,22,75,75,0
713,22,2024-04-03,30,40,40,0
448,30,2024-07-05,49,47,47,2
770,28,2024-03-12,21,95,95,0
615,20,2024-04-17,36,69,69,0
737,63,2024-09-27,23,26,26,0
978,78,2024-02-22,38,46,46,0
683,85,2024-09-06,12,76,76,0
621,87,2024-11-27,25,22,22,3
816,62,2024-02-14,20,73,73,0
85,9,2024-12-24,49,13,13,36
439,75,2024-12-14,49,60,60,0
774,77,2024-03-28,42,66,66,0
765,23,2024-02-27,7,75,75,0
243,38,2024-05-03,29,24,24,5
294,23,2024-09-01,48,64,64,0
642,30,2024-12-07,29,95,95,0
743,23,2024-10-20,13,23,23,0
490,66,2024-06-20,3,52,52,0
31,66,2024-02-25,2,72,72,0
868,67,2024-10-21,16,49,49,0
556,77,2024-04-14,30,0,0,30
380,18,2024-07-19,38,38,38,0
170,26,2024-12-29,6,73,73,0
73,51,2024-04-08,45,43,43,2
475,84,2024-04-04,7,93,93,0
715,74,2024-01-23,5,4,4,1
656,93,2024-05-04,7,67,67,0
61,12,2024-03-13,34,71,71,0
847,14,2024-10-31,32,79,79,0
607,92,2024-11-14,49,64,64,0
388,17,2024-08-19,13,78,78,0
247,50,2024-07-16,30,87,87,0
42,82,2024-01-21,25,14,14,11
329,95,2024-05-03,21,49,49,0
636,44,2024-10-18,21,5,5,16
34,61,2024-07-12,28,65,65,0
609,8,2024-01-17,48,68,68,0
793,15,2024-06-20,20,38,38,0
230,86,2024-03-06,34,97,97,0
720,57,2024-04-30,5,95,95,0
504,51,2024-02-26,18,28,28,0
145,82,2024-07-29,39,92,92,0
625,18,2024-11-06,43,87,87,0
230,77,2024-04-22,11,45,45,0
848,100,2024-03-25,17,30,30,0
882,30,2024-12-13,48,23,23,25
12,63,2024-09-13,45,14,14,31
858,18,2024-07-08,22,75,75,0
864,4,2024-02-29,37,19,19,18
788,39,2024-03-13,20,3,3,17
741,59,2024-11-01,48,57,57,0
515,82,2024-10-17,48,76,76,0
716,36,2024-02-21,48,60,60,0
397,82,2024-02-02,46,9,9,37
475,55,2024-03-16,6,40,40,0
287,9,2024-08-31,34,52,52,0
906,94,2024-07-08,14,86,86,0
843,57,2024-11-13,48,70,70,0
346,50,2024-10-10,23,75,75,0
173,58,2024-03-20,20,47,47,0
255,11,2024-02-25,13,14,14,0
917,41,2024-01-18,47,6,6,41
956,86,2024-07-03,44,71,71,0
262,6,2024-09-17,41,70,70,0
428,11,2024-12-26,32,42,42,0
826,54,2024-10-02,26,3,3,23
211,6,2024-05-17,14,50,50,0
536,28,2024-05-24,36,70,70,0
362,98,2024-04-14,8,58,58,0
66,76,2024-12-29,40,40,40,0
603,47,2024-01-20,22,60,60,0
218,39,2024-07-07,22,29,29,0
705,12,2024-06-16,16,17,17,0
553,87,2024-06-10,27,29,29,0
16,23,2024-08-26,10,6,6,4
687,39,2024-12-12,25,51,51,0
756,34,2024-03-22,31,47,47,0
801,48,2024-10-17,21,22,22,0
670,10,2024-07-21,27,36,36,0
241,99,2024-04-20,17,70,70,0
596,2,2024-08-20,33,92,92,0
148,39,2024-01-23,31,97,97,0
457,42,2024-01-20,42,52,52,0
503,54,2024-10-27,26,44,44,0
662,48,2024-03-02,21,48,48,0
875,32,2024-04-05,36,48,48,0
736,59,2024-08-14,1,81,81,0
804,94,2024-01-04,4,46,46,0
568,48,2024-11-06,4,24,24,0
426,65,2024-01-20,26,90,90,0
587,55,2024-10-01,4,26,26,0
515,86,2024-03-24,49,11,11,38
156,46,2024-08-31,9,22,22,0
887,64,2024-10-17,30,16,16,14
691,80,2024-08-13,45,43,43,2
61,75,2024-12-28,4,70,70,0
994,55,2024-09-20,5,23,23,0
315,81,2024-05-15,45,70,70,0
579,37,2024-05-14,23,92,92,0
133,8,2024-05-19,16,59,59,0
480,39,2024-03-23,22,52,52,0
275,87,2024-05-07,37,91,91,0
450,93,2024-09-21,8,86,86,0
138,11,2024-10-14,48,73,73,0
377,60,2024-08-22,33,15,15,18
37,8,2024-03-27,38,97,97,0
90,16,2024-12-13,43,24,24,19
729,41,2024-12-13,16,65,65,0
599,99,2024-07-22,5,49,49,0
748,48,2024-07-15,16,68,68,0
382,14,2024-06-14,7,77,77,0
253,83,2024-02-17,1,94,94,0
268,10,2024-12-21,9,39,39,0
905,60,2024-01-02,18,5,5,13
832,53,2024-03-15,45,63,63,0
649,4,2024-03-10,47,27,27,20
593,88,2024-05-17,3,8,8,0
163,96,2024-10-12,24,5,5,19
236,73,2024-06-03,28,16,16,12
569,6,2024-05-06,10,39,39,0
104,39,2024-07-25,9,98,98,0
976,24,2024-08-04,13,75,75,0
986,3,2024-01-11,48,44,44,4
660,4,2024-05-20,35,81,81,0
500,79,2024-08-21,23,42,42,0
392,68,2024-01-06,47,97,97,0
817,56,2024-03-21,17,45,45,0
944,94,2024-02-07,46,62,62,0
567,68,2024-06-16,7,0,0,7
984,17,2024-05-01,16,58,58,0
518,100,2024-11-17,40,62,62,0
515,58,2024-02-06,36,78,78,0
50,33,2024-04-27,20,17,17,3
579,85,2024-04-30,24,85,85,0
925,81,2024-11-13,47,81,81,0
168,34,2024-06-07,5,64,64,0
122,82,2024-12-17,45,19,19,26
817,71,2024-03-05,6,55,55,0
15,28,2024-12-13,28,53,53,0
231,38,2024-05-29,5,47,47,0
889,82,2024-02-18,49,99,99,0
17,44,2024-02-27,39,53,53,0
692,10,2024-10-17,38,88,88,0
386,38,2024-12-14,2,15,15,0
434,90,2024-07-12,43,19,19,24
115,96,2024-06-01,39,46,46,0
911,6,2024-09-25,21,96,96,0
508,39,2024-06-22,40,6,6,34
632,23,2024-03-11,37,22,22,15
672,100,2024-03-24,18,74,74,0
559,93,2024-02-01,48,32,32,16
803,89,2024-02-09,46,39,39,7
481,16,2024-08-07,12,4,4,8
387,94,2024-09-13,17,44,44,0
12,45,2024-09-14,37,40,40,0
84,99,2024-10-04,46,7,7,39
296,26,2024-12-17,38,80,80,0
373,43,2024-11-23,15,81,81,0
797,87,2024-12-30,7,49,49,0
289,75,2024-03-07,14,90,90,0
918,13,2024-11-06,1,30,30,0
236,41,2024-12-29,38,3,3,35
554,70,2024-10-18,3,65,65,0
929,39,2024-01-27,37,55,55,0
650,50,2024-03-16,44,4,4,40
642,65,2024-07-09,31,80,80,0
86,59,2024-12-08,43,53,53,0
511,28,2024-07-08,13,95,95,0
48,36,2024-07-07,48,92,92,0
483,76,2024-07-11,18,79,79,0
422,94,2024-10-30,17,0,0,17
752,76,2024-07-01,17,75,75,0
857,30,2024-06-21,11,82,82,0
642,76,2024-01-27,20,72,72,0
195,70,2024-01-12,10,60,60,0
310,37,2024-07-31,29,6,6,23
867,79,2024-01-17,48,29,29,19
589,27,2024-08-02,34,14,14,20
833,99,2024-12-14,17,3,3,14
791,37,2024-08-26,42,62,62,0
35,61,2024-10-03,13,69,69,0
199,54,2024-01-04,44,37,37,7
774,38,2024-12-04,47,46,46,1
17,23,2024-08-17,39,59,59,0
836,9,2024-12-29,27,98,98,0
405,85,2024-05-13,26,1,1,25
183,96,2024-06-25,28,68,68,0
371,93,2024-02-01,13,7,7,6
816,5,2024-08-08,12,50,50,0
944,65,2024-06-06,44,93,93,0
953,30,2024-11-17,28,18,18,10
589,76,2024-07-21,2,93,93,0
438,52,2024-07-24,37,30,30,7
75,49,2024-09-11,34,79,79,0
20,95,2024-11-26,23,21,21,2
690,7,2024-12-29,45,32,32,13
436,43,2024-01-26,29,85,85,0
973,13,2024-07-17,35,71,71,0
669,39,2024-02-25,11,36,36,0
423,35,2024-01-10,48,11,11,37
93,89,2024-02-03,33,68,68,0
14,57,2024-11-26,11,63,63,0
648,38,2024-03-27,9,24,24,0
917,93,2024-12-12,14,53,53,0
300,10,2024-06-07,9,28,28,0
87,75,2024-10-17,39,12,12,27
91,74,2024-12-13,48,25,25,23
841,69,2024-01-15,3,21,21,0
994,28,2024-07-17,29,92,92,0
225,19,2024-12-07,19,75,75,0
283,1,2024-03-25,36,91,91,0
808,35,2024-06-28,32,72,72,0
542,68,2024-08-05,7,9,9,0
101,27,2024-10-11,28,47,47,0
615,85,2024-06-13,44,41,41,3
923,47,2024-09-07,18,89,89,0
592,98,2024-08-22,5,99,99,0
773,7,2024-08-13,23,58,58,0
470,53,2024-09-29,22,52,52,0
523,84,2024-01-26,26,39,39,0
16,3,2024-05-06,42,74,74,0
774,81,2024-07-09,12,61,61,0
761,25,2024-08-13,40,5,5,35
430,53,2024-03-10,19,3,3,16
549,75,2024-04-28,47,90,90,0
295,90,2024-04-14,1,54,54,0
141,99,2024-07-08,3,87,87,0
535,65,2024-07-06,27,68,68,0
568,95,2024-07-09,18,2,2,16
622,43,2024-07-16,30,6,6,24
160,33,2024-06-21,2,87,87,0
607,64,2024-03-24,5,85,85,0
785,45,2024-03-08,29,11,11,18
528,77,2024-06-23,33,98,98,0
540,45,2024-11-17,42,16,16,26
559,57,2024-03-25,20,66,66,0
521,77,2024-07-15,30,74,74,0
636,49,2024-06-20,42,69,69,0
119,14,2024-11-13,5,35,35,0
530,74,2024-12-17,21,16,16,5
683,93,2024-03-10,15,85,85,0
641,64,2024-10-03,20,0,0,20
782,65,2024-10-04,8,66,66,0
73,6,2024-02-23,49,79,79,0
31,77,2024-03-19,31,98,98,0
803,31,2024-12-24,12,77,77,0
429,39,2024-08-12,21,48,48,0
364,17,2024-12-04,30,50,50,0
844,48,2024-02-09,27,70,70,0
570,41,2024-07-28,44,89,89,0
897,26,2024-06-03,26,42,42,0
24,98,2024-10-12,33,30,30,3
595,89,2024-11-10,26,23,23,3
127,53,2024-07-02,26,82,82,0
944,7,2024-09-18,36,36,36,0
133,70,2024-03-09,40,64,64,0
882,93,2024-02-11,1,88,88,0
765,53,2024-11-11,15,62,62,0
359,65,2024-03-28,1,55,55,0
850,44,2024-05-13,11,73,73,0
632,81,2024-06-05,2,17,17,0
578,93,2024-07-02,1,64,64,0
832,77,2024-06-14,31,28,28,3
187,24,2024-03-05,44,76,76,0
15,76,2024-05-18,16,3,3,13
978,11,2024-08-10,22,11,11,11
554,53,2024-06-19,42,55,55,0
6,55,2024-03-02,18,47,47,0
944,41,2024-07-24,47,18,18,29
898,44,2024-02-25,17,25,25,0
369,68,2024-10-08,30,37,37,0
140,93,2024-07-06,10,79,79,0
73,60,2024-05-25,35,24,24,11
461,38,2024-09-07,21,55,55,0
336,11,2024-08-24,16,73,73,0
315,96,2024-09-03,6,27,27,0
958,61,2024-07-31,3,60,60,0
461,23,2024-01-08,41,91,91,0
457,91,2024-01-28,43,88,88,0
707,16,2024-09-28,21,88,88,0
671,29,2024-11-24,13,50,50,0
138,49,2024-03-23,18,11,11,7
297,65,2024-07-10,24,7,7,17
603,65,2024-01-06,27,99,99,0
785,62,2024-03-06,4,57,57,0
97,16,2024-12-16,22,87,87,0
673,34,2024-07-25,24,22,22,2
835,22,2024-11-23,40,36,36,4
552,90,2024-08-19,45,10,10,35
281,3,2024-04-16,10,16,16,0
609,1,2024-09-30,2,91,91,0
593,15,2024-03-13,40,55,55,0
940,80,2024-03-03,6,52,52,0
436,97,2024-06-12,48,66,66,0
178,37,2024-10-30,18,1,1,17
141,62,2024-10-17,17,28,28,0
944,39,2024-05-04,38,56,56,0
335,32,2024-07-29,45,33,33,12
588,81,2024-09-14,23,77,77,0
450,56,2024-10-17,46,96,96,0
812,49,2024-10-01,30,81,81,0
882,46,2024-01-18,21,92,92,0
914,37,2024-03-14,10,1,1,9
265,82,2024-10-19,43,74,74,0
732,5,2024-02-28,13,30,30,0
267,72,2024-01-27,12,76,76,0
132,38,2024-02-25,9,43,43,0
824,23,2024-03-17,4,89,89,0
347,64,2024-08-10,39,55,55,0
294,7,2024-09-03,24,97,97,0
487,32,2024-11-06,34,53,53,0
836,41,2024-01-16,39,52,52,0
319,80,2024-09-12,41,73,73,0
780,11,2024-10-17,5,75,75,0
127,96,2024-07-13,15,85,85,0
845,16,2024-10-25,4,45,45,0
142,57,2024-12-24,39,53,53,0
845,97,2024-10-01,8,30,30,0
368,29,2024-02-03,49,82,82,0
831,66,2024-05-20,45,23,23,22
711,22,2024-07-28,24,24,24,0
19,50,2024-05-13,28,34,34,0
735,54,2024-10-26,43,56,56,0
64,2,2024-12-23,27,71,71,0
400,57,2024-03-26,1,68,68,0
926,73,2024-08-08,34,85,85,0
899,16,2024-10-29,17,27,27,0
411,74,2024-02-20,37,75,75,0
951,78,2024-01-16,38,32,32,6
460,53,2024-12-25,26,52,52,0
212,60,2024-03-10,24,15,15,9
137,4,2024-10-08,39,25,25,14
848,97,2024-08-27,21,11,11,10
471,46,2024-03-15,30,86,86,0
178,84,2024-12-11,47,89,89,0
163,89,2024-02-24,48,76,76,0
560,76,2024-07-17,13,86,86,0
329,95,2024-07-29,37,30,30,7
722,49,2024-09-13,3,99,99,0
788,62,2024-02-04,32,26,26,6
6,11,2024-08-30,35,35,35,0
89,27,2024-02-29,19,58,58,0
521,84,2024-04-15,14,86,86,0
946,60,2024-02-16,48,2,2,46
817,56,2024-12-05,22,93,93,0
183,48,2024-12-18,17,31,31,0
689,70,2024-05-04,4,14,14,0
718,48,2024-09-16,45,74,74,0
241,98,2024-04-14,40,65,65,0
137,11,2024-07-19,19,89,89,0
420,42,2024-05-29,37,62,62,0
390,58,2024-09-01,2,97,97,0
934,15,2024-10-17,15,0,0,15
925,35,2024-10-07,2,74,74,0
795,17,2024-10-03,11,4,4,7
374,31,2024-05-12,45,89,89,0
482,93,2024-08-05,23,5,5,18
59,9,2024-09-18,10,98,98,0
352,2,2024-03-19,3,4,4,0
563,40,2024-03-12,5,72,72,0
699,61,2024-11-07,3,27,27,0
949,66,2024-04-12,38,82,82,0
92,45,2024-03-30,13,68,68,0
575,30,2024-08-21,42,86,86,0
975,1,2024-06-23,19,43,43,0
611,69,2024-03-30,40,15,15,25
844,6,2024-06-20,35,70,70,0
886,52,2024-06-24,24,77,77,0
110,14,2024-06-02,24,21,21,3
817,63,2024-08-20,17,72,72,0
87,69,2024-02-26,40,22,22,18
186,40,2024-03-15,10,42,42,0
81,75,2024-02-26,2,67,67,0
881,8,2024-08-01,44,42,42,2
744,1,2024-08-06,23,25,25,0
228,10,2024-05-18,6,40,40,0
817,53,2024-04-11,2,69,69,0
794,34,2024-03-28,21,30,30,0
54,25,2024-01-23,35,16,16,19
570,46,2024-06-04,49,8,8,41
200,1,2024-10-17,29,90,90,0
33,7,2024-02-26,7,54,54,0
71,3,2024-12-17,29,5,5,24
431,1,2024-06-15,37,69,69,0
314,15,2024-01-04,23,63,63,0
15,15,2024-10-05,33,3,3,30
957,73,2024-06-22,8,66,66,0
257,17,2024-06-03,12,87,87,0
701,40,2024-05-08,46,55,55,0
988,83,2024-12-12,48,17,17,31
87,88,2024-07-23,10,31,31,0
505,95,2024-03-14,15,84,84,0
786,5,2024-10-09,24,47,47,0
562,10,2024-12-08,26,28,28,0
328,75,2024-04-01,47,31,31,16
294,13,2024-02-09,42,24,24,18
811,97,2024-10-22,39,75,75,0
141,8,2024-04-22,3,62,62,0
568,92,2024-01-17,2,8,8,0
469,55,2024-11-01,6,70,70,0
594,7,2024-06-10,21,13,13,8
574,38,2024-02-29,9,19,19,0
866,20,2024-05-30,10,83,83,0
413,27,2024-07-18,36,9,9,27
132,59,2024-12-07,3,10,10,0
258,1,2024-09-08,41,38,38,3
957,39,2024-02-10,24,18,18,6
766,47,2024-06-02,22,18,18,4
414,62,2024-02-23,49,42,42,7
733,91,2024-08-27,14,60,60,0
960,85,2024-09-29,42,69,69,0
794,4,2024-06-26,45,71,71,0
515,99,2024-12-30,44,64,64,0
142,29,2024-12-29,27,22,22,5
475,31,2024-04-25,33,59,59,0
805,9,2024-01-27,22,9,9,13
811,81,2024-06-17,29,62,62,0
83,78,2024-10-23,19,1,1,18
902,43,2024-06-28,19,35,35,0
726,84,2024-12-24,6,56,56,0
71,56,2024-12-13,45,65,65,0
258,75,2024-02-18,19,78,78,0
46,37,2024-02-13,13,19,19,0
352,57,2024-09-13,26,41,41,0
562,26,2024-02-02,22,20,20,2
611,14,2024-05-04,21,93,93,0
222,97,2024-07-03,36,87,87,0
184,60,2024-06-25,2,65,65,0
469,33,2024-06-11,47,37,37,10
297,64,2024-01-25,44,85,85,0
971,13,2024-05-24,30,92,92,0
784,45,2024-11-18,27,77,77,0
729,11,2024-06-23,7,68,68,0
438,90,2024-08-31,20,23,23,0
525,49,2024-11-10,31,25,25,6
882,87,2024-06-15,23,1,1,22
242,16,2024-11-01,13,45,45,0
872,33,2024-11-19,17,33,33,0
152,86,2024-05-20,4,61,61,0
530,79,2024-08-30,14,86,86,0
406,60,2024-10-13,20,40,40,0
274,32,2024-08-12,13,98,98,0
546,4,2024-01-16,3,14,14,0
39,16,2024-09-29,26,54,54,0
430,28,2024-11-09,26,2,2,24
194,74,2024-08-13,18,75,75,0
548,91,2024-09-22,32,37,37,0
990,9,2024-05-08,14,50,50,0
997,52,2024-05-03,47,16,16,31
891,97,2024-04-14,3,90,90,0
931,15,2024-03-31,1,82,82,0
504,33,2024-12-05,26,48,48,0
548,80,2024-07-20,24,20,20,4
968,64,2024-02-24,49,87,87,0
318,6,2024-06-08,35,23,23,12
228,70,2024-04-16,14,82,82,0
922,95,2024-05-01,3,94,94,0
798,62,2024-10-17,13,39,39,0
631,98,2024-12-11,47,19,19,28
850,1,2024-10-20,14,78,78,0
406,89,2024-07-24,21,34,34,0
138,30,2024-12-16,26,47,47,0
48,97,2024-02-29,3,98,98,0
334,66,2024-12-10,40,32,32,8
446,14,2024-04-22,4,55,55,0
445,22,2024-02-06,36,40,40,0
277,97,2024-04-15,43,53,53,0
51,18,2024-05-14,1,43,43,0
361,12,2024-04-09,40,81,81,0
620,47,2024-11-08,47,80,80,0
353,33,2024-11-11,33,71,71,0
365,51,2024-10-22,7,83,83,0
398,50,2024-06-27,11,10,10,1
206,13,2024-05-05,27,93,93,0
183,69,2024-10-12,14,90,90,0
825,20,2024-05-14,22,13,13,9
595,1,2024-03-20,16,41,41,0
541,2,2024-07-28,46,78,78,0
334,10,2024-11-27,12,11,11,1
766,21,2024-02-25,49,83,83,0
108,81,2024-12-21,46,16,16,30
494,14,2024-06-10,10,89,89,0
700,24,2024-08-04,24,77,77,0
731,78,2024-05-12,46,24,24,22
667,42,2024-06-03,18,25,25,0
601,43,2024-05-19,22,46,46,0
890,74,2024-02-20,9,24,24,0
100,82,2024-08-10,17,88,88,0
84,29,2024-12-21,38,59,59,0
